sku,vendor_name,vendor_code,collection,fabric,colour_code,seq,title,description,image_url,price,cost,qty,shopify_status,product_type,handle
PRS-SAANJ-STU-NVY-7750,PRS,PRS,SAANJ,STU,NVY,7750.0,SADHANA (साधना,A gorgeous navy blue semi Tussar saree with woven floral patterns on the border and buttas on the body. The pallu is a rich pallu with gold zari stripes.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02934_1204d788-38fc-4aee-a5b5-611a6c5e5585.jpg,2199.00,850.00,0,draft,SAREES,prswb13538
PRS-SAANJ-STU-PNK-7749,PRS,PRS,SAANJ,STU,PNK,7749.0,PRANEE (प्रणी),A gorgeous light pink semi-Tussar saree with gold stripes all over the body and a gold zari border. The Pallu is a simple Pallu with gold zari stripes on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02429_02c01335-bc5f-40d6-8fd8-7c221b791e2c.jpg,4199.00,1600.00,1,active,SAREES,prswb13537
PRS-SAANJ-STU-GRN-7748,PRS,PRS,SAANJ,STU,GRN,7748.0,ARCHITA (अर्चिता),A gorgeous light olive green semi Tussar saree with woven floral patterns on the border and buttas on the body. The pallu is a rich pallu with gold zari stripes.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01796_4a64d4e1-f0fb-4e95-9e22-358fcf1b901b.jpg,2199.00,850.00,0,draft,SAREES,prswb13536
PRS-SAANJ-STU-TRQ-7747,PRS,PRS,SAANJ,STU,TRQ,7747.0,ADHISHTI (अधिष्ठि),A gorgeous turquoise semi Tussar saree with woven floral patterns on the border and buttas on the body. The pallu is a rich pallu with gold zari stripes.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02255_c3ce32d1-539e-44e3-97ba-88588058ddf9.jpg,2199.00,795.00,0,draft,SAREES,prswb13535
PRS-SAANJ-STU-PUR-7746,PRS,PRS,SAANJ,STU,PUR,7746.0,ANINDYA (अनिन्द्या),A lovely dark purple semi-Tussar plain saree with a gorgeous silver zari border and a simple zari pallu,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01700_4366ad94-1af9-4cbe-b82d-05a1096fedc3.jpg,2199.00,795.00,0,draft,SAREES,prswb13534
PRS-SAANJ-STU-RED-7745,PRS,PRS,SAANJ,STU,RED,7745.0,PARNAI (पर्णै),A lovely red semi-Tussar plain saree with a gorgeous silver zari border and a simple zari pallu,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02391_17c75064-2cff-42a1-8594-918bf91dca31.jpg,2199.00,850.00,0,draft,SAREES,prswb13532
PRS-SAANJ-STU-PNK-7744,PRS,PRS,SAANJ,STU,PNK,7744.0,ANUSHREE (अनुश्री),A lovely pink semi-Tussar with gold zari on the border. The body of the saree has delicately woven leaf buttas in gold zari. The saree has a rich Pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02243_31c32346-a9eb-4c1e-ab58-b602a6103b52.jpg,2899.00,985.00,0,draft,SAREES,prswb13531
PRS-SAANJ-STU-BLU-7743,PRS,PRS,SAANJ,STU,BLU,7743.0,RUDRANI (रुद्राणी,A lovely blue semi-Tussar with silver zari on the border. The body of the saree has delicately woven floral buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02960_b5d218ad-d937-4250-9ccf-6e94e658b1f7.jpg,2599.00,850.00,0,draft,SAREES,prswb13530
PRS-SAANJ-STU-PCH-7742,PRS,PRS,SAANJ,STU,PCH,7742.0,MRIDU (मृदु),A lovely peach semi-tissue with a subtle golden zari border and gold zari lines all over the body. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01937_e8dbe4ff-6ae1-441c-b0f6-d8f1f0dcbf54.jpg,2599.00,850.00,0,draft,SAREES,prswb13529
PRS-SAANJ-SCR-RED-7741,PRS,PRS,SAANJ,SCR,RED,7741.0,PUNYA (पुण्या),"A lovely red semi-crepe saree with a dark green and gold zari border. The Pallu is a dark green , gold zari striped pallu.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02614_d54997fb-2950-48fe-b5dd-3fe8dfe8ff69.jpg,2399.00,845.00,0,draft,SAREES,prswb13528
PRS-SAANJ-SCR-TRQ-7740,PRS,PRS,SAANJ,SCR,TRQ,7740.0,BHAVITA (भाविता),A lovely turquoise semi-crepe saree with a yellow border and a gold zari on it. The Pallu is a gold zari striped pallu.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03076_e19f793d-a207-4d5c-b020-8fe11703058b.jpg,2499.00,850.00,0,draft,SAREES,prswb13526
PRS-SAANJ-STU-PNK-7739,PRS,PRS,SAANJ,STU,PNK,7739.0,SANMATI (सन्मति),A beautiful pastel pink semi - tussar saree with a royal blue and silver zari woven border and gorgeous silver zari buttas all over the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03015_50f8f22d-ca38-4954-8a71-8e36166ffc9f.jpg,2899.00,850.00,0,draft,SAREES,prswb13525
PRS-SAANJ-STU-PNK-7738,PRS,PRS,SAANJ,STU,PNK,7738.0,SARANYA (शरण्या),"A beautiful pink semi-tussar saree with a gold zari rudraksham border, gorgeous gold zari buttas all over the body.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02723_4bd4a13d-a88a-40be-93ce-eaaad9670282.jpg,2199.00,770.00,0,draft,SAREES,prswb13524
PRS-SAANJ-STU-NVY-7737,PRS,PRS,SAANJ,STU,NVY,7737.0,YOGINI (योगिनी),"A beautiful navy blue semi-tussar saree with a gold zari rudraksham border, gorgeous gold zari buttas all over the body.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02815_a4e58912-d50e-4a92-8a32-dc13818ad634.jpg,2199.00,770.00,0,draft,SAREES,prswb13523
PRS-SAANJ-STU-GRY-7736,PRS,PRS,SAANJ,STU,GRY,7736.0,SAMVIDA (संविदा),A lovely grey semi-tissue with a subtle golden zari border and gold zari lines all over the body. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02689_e4c7dbe6-5e35-4900-b536-5ae61fb6d63d.jpg,2599.00,895.00,1,active,SAREES,prswb13522
PRS-SAANJ-STU-PNK-7735,PRS,PRS,SAANJ,STU,PNK,7735.0,TANTRIKA (तान्त्रिका),A lovely coral pink semi-Tussar with silver zari on the border. The body of the saree has delicately woven floral buttas in silver zari. The saree has a rich Pallu with silver zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03206_e36ab454-c680-432a-8ac6-6b75e5e4a430.jpg,4199.00,1435.00,0,draft,SAREES,prswb13521
PRS-GEN-STU-SKB-7734,PRS,PRS,GEN,STU,SKB,7734.0,SHARMILA (शर्मिला),A gorgeous ice blue semi-Tussar saree with gold stripes all over the body and a gold zari border. The Pallu is a simple Pallu with gold zari stripes on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02028_3f90ac1b-4d61-4aec-b2a2-6d2075b7ab9c.jpg,4199.00,1435.00,0,draft,SAREES,prswb13520
PRS-SAANJ-STU-BLU-7733,PRS,PRS,SAANJ,STU,BLU,7733.0,HANSIKA (हंसिका),A lovely dark blue semi-Tussar with a silver zari border. The body of the saree has delicately woven buttas in gold and silver zari. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01911_74bcb3d8-ead4-4914-b09e-76e23050eb5a.jpg,2499.00,850.00,0,draft,SAREES,prswb13519
PRS-SAANJ-STU-PNK-7732,PRS,PRS,SAANJ,STU,PNK,7732.0,BHUMIDEV (भूमिदेव),A lovely pink semi-Tussar with gold zari on the border. The body of the saree has delicately woven buttas in gold zari. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02164_ecf5cbba-3420-47ad-8689-c99b06f81649.jpg,2499.00,850.00,4,active,SAREES,prswb13518
PRS-SAANJ-STU-PNK-7731,PRS,PRS,SAANJ,STU,PNK,7731.0,OORJAA (ऊर्जा),A lovely pink semi -Tussar with gold zari on the border. The body of the saree has striped lines in gold zari. The saree has a rich Pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02293_23f5ffb2-ceb7-43de-b5d9-c9ce1767f1ff.jpg,2499.00,850.00,1,active,SAREES,prswb13517
PRS-SAANJ-STU-PUR-7730,PRS,PRS,SAANJ,STU,PUR,7730.0,BHAVANEE (भवनी),A lovely purple semi-Tussar with gold zari on the border. The body of the saree has delicately woven buttas in gold zari. The saree has a rich Pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02216_1a50d932-1dac-41d4-8195-d4cad259615e.jpg,2499.00,850.00,2,active,SAREES,prswb13516
PRS-SAANJ-STU-LAV-7729,PRS,PRS,SAANJ,STU,LAV,7729.0,VIDUSHI (विदुषी),A lovely chequered lavender semi-Tussar with gold zari on the border. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02756_e68f1007-86d0-41e8-b0cb-a2984de39804.jpg,2499.00,850.00,0,draft,SAREES,prswb13515
PRS-SAANJ-STU-PNK-7728,PRS,PRS,SAANJ,STU,PNK,7728.0,ISHITVA (ईशित्व),A beautiful baby pink chequered semi-tussar saree with a gold zari border and gorgeous gold zari buttas on the body. The Pallu is a simple Pallu with gold zari stripes on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03182_efa0f5ab-cd38-40d1-bd9b-b36d5b114c1d.jpg,2299.00,850.00,1,draft,SAREES,prswb13514
PRS-SAANJ-STU-GRN-7727,PRS,PRS,SAANJ,STU,GRN,7727.0,GAYANA (गायना),A lovely leaf green semi -Tussar with gold zari on the border. The body of the saree has striped lines in gold zari. The saree has a rich Pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01689_a7a1e754-28b9-4ecc-8ce1-6d6c233abc60.jpg,2499.00,850.00,0,draft,SAREES,prswb13513
PRS-SAANJ-STU-BLU-7726,PRS,PRS,SAANJ,STU,BLU,7726.0,DRISHA (द्रिशा),A lovely turquoise semi-Tussar saree with silver zari on the border and a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01847_0975ae2d-8bc1-4bea-b4a7-dc958c42f50f.jpg,2499.00,850.00,0,draft,SAREES,prswb13512
PRS-SAANJ-STU-GLD-7725,PRS,PRS,SAANJ,STU,GLD,7725.0,DARIKA (दारिका),A lovely gold semi-tissue with a subtle golden zari border and gold zari lines all over the body. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01822_71c49d30-44e1-4623-a047-e91d35652cc6.jpg,2599.00,850.00,0,draft,SAREES,prswb13511
PRS-SAANJ-STU-RGD-7724,PRS,PRS,SAANJ,STU,RGD,7724.0,CHETRA (चेत्रा),A lovely rose gold semi-tissue with a subtle golden zari border and gold zari lines all over the body. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01780_24f906c2-2560-48d7-babd-6280c2e4c660.jpg,2599.00,850.00,0,draft,SAREES,prswb13510
PRS-SAANJ-STU-SKB-7723,PRS,PRS,SAANJ,STU,SKB,7723.0,GUNIKA (गुणिका),A lovely red sky blue semi-Tussar with woven patterns of the Indian elephant woven with gold zari on the border. The body of the saree has delicately woven floral buttas in gold zari. The saree has a rich Pallu with gold zari and a beautiful contrast blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01768_e8caf428-ac1c-48fd-8aa6-404e8eefe3fe.jpg,2499.00,850.00,0,draft,SAREES,prswb13508
PRS-SAANJ-STU-TRQ-7722,PRS,PRS,SAANJ,STU,TRQ,7722.0,ABHAYINI (अभयिनी),A gorgeous aqua blue semi-tussar saree with woven mango motifs on the border of the saree. The saree has a rich pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02453_6993c894-4045-45cb-9cac-4649d3363807.jpg,2199.00,850.00,0,draft,SAREES,prswb13507
PRS-SAANJ-STU-SKB-7721,PRS,PRS,SAANJ,STU,SKB,7721.0,LAHARI (लहरी),A lovely pastel blue semi-Tussar with light gold zari on the border. The body of the saree has delicately woven buttas in light gold zari. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01871_61bef300-8b6c-4f53-9a5e-427ffa24471a.jpg,2499.00,850.00,0,draft,SAREES,prswb13506
PRS-SAANJ-STU-GRN-7720,PRS,PRS,SAANJ,STU,GRN,7720.0,AVYAYA (अव्यया),A lovely parrot green semi-crepe saree with a dark maroon border and floral and peacock gold zari on it and the saree has golden stripes all over the body. The Pallu is a maroon gold zari striped pallu.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08482.jpg,2699.00,945.00,0,draft,SAREES,prswb13328
PRS-GEN-STU-TRQ-7719,PRS,PRS,GEN,STU,TRQ,7719.0,UDBHAVAA (उद्भवा),A lovely turquoise blue semi-Tussar with woven patterns of flower with gold zari on the border. The body of the saree has delicately woven floral buttas in gold zari. The saree has a rich Pallu with gold zari and it comes with a running blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08836_30da661c-e5c7-4377-ab48-dd089345ca7e.jpg,2499.00,850.00,0,draft,SAREES,prswb13327
PRS-SAANJ-STU-GRN-7718,PRS,PRS,SAANJ,STU,GRN,7718.0,BHUVANESHI (भुवनेशी),A lovely green semi-Tussar with woven patterns of flower with gold zari on the border. The body of the saree has delicately woven floral buttas in gold zari. The saree has a rich Pallu with gold zari and it comes with a running blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08351_8e329dc8-1794-4987-ade4-934e07ae0b18.jpg,2499.00,895.00,0,draft,SAREES,prswb13326
PRS-SAANJ-STU-PCH-7717,PRS,PRS,SAANJ,STU,PCH,7717.0,CHAITRAVI (चैत्रवी),A lovely peach semi-crepe saree with a dark maroon border and floral and peacock gold zari on it and the saree has golden stripes all over the body. The Pallu is a maroon gold zari striped pallu,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08562_d2e81c6c-c27b-4b2f-a700-904c7e7b6f71.jpg,2699.00,945.00,0,draft,SAREES,prswb13325
PRS-SAANJ-STU-PNK-7716,PRS,PRS,SAANJ,STU,PNK,7716.0,DARSHINI (दर्शिनी),A lovely dark pink semi-Tussar with woven patterns of flower with gold zari on the border. The body of the saree has delicately woven floral buttas in gold zari. The saree has a rich Pallu with gold zari and it comes with a running blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09114_7ee6a1b2-1e02-4609-86af-e1671dc80cdf.jpg,2499.00,850.00,0,draft,SAREES,prswb13324
PRS-SAANJ-STU-PNK-7715,PRS,PRS,SAANJ,STU,PNK,7715.0,PAVITRAMAYI (पवित्रमयी),A lovely lotus pink semi-Tussar with woven patterns of flower with gold zari on the border. The body of the saree has delicately woven floral buttas in gold zari. The saree has a rich Pallu with gold zari and it comes with a running blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00382_eb42428c-7fc1-4545-aedb-0d65f6f2d366.jpg,2499.00,850.00,2,active,SAREES,prswb13323
PRS-GEN-STU-BLU-7714,PRS,PRS,GEN,STU,BLU,7714.0,RITAMBHARA (ऋतंभरा),A lovely blue semi-Tussar with silver zari on the border. The body of the saree has delicately woven floral buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08916_591aca75-cbb3-452c-8edd-39817192ad81.jpg,2499.00,850.00,0,draft,SAREES,prswb13321
PRS-GEN-STU-SKB-7713,PRS,PRS,GEN,STU,SKB,7713.0,MAYUKHI (मयूखी),"A lovely sky blue semi-tussar saree featuring a double gold rudraksham border, a striped body adorned with delicately woven gold buttas, and an elegant end showcasing woven Indian elephant motifs in gold zari. The saree has a rich gold-zari pallu.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08946_f8889ae4-39b6-4a81-958e-a35825ab5b57.jpg,3199.00,1195.00,0,draft,SAREES,prswb13320
PRS-SAANJ-STU-RED-7712,PRS,PRS,SAANJ,STU,RED,7712.0,DEVANIKA (देवानिका),"A lovely dark red semi-tussar saree featuring a double gold and silver rudraksham border, a striped body adorned with delicately woven gold buttas, and an elegant end showcasing woven Indian elephant motifs in gold zari. The saree has a rich gold-zari pallu.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08396_370e0d21-7ea8-411f-8bb7-746ecb026759.jpg,3199.00,1195.00,0,draft,SAREES,prswb13319
PRS-SAANJ-STU-PUR-7711,PRS,PRS,SAANJ,STU,PUR,7711.0,AMBHRINI (अम्भ्रिणी),A lovely purple semi-tussar with woven patterns of the flower with silver zari on the border. The body of the saree has delicately woven floral buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09176_bb4d2684-efec-43db-a459-2db9b3c67502.jpg,2599.00,850.00,0,draft,SAREES,prswb13318
PRS-SAANJ-STU-BLU-7710,PRS,PRS,SAANJ,STU,BLU,7710.0,ARDHIKA (आर्धिका),A lovely dark blue semi-crepe with gold zari border. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08591_8fad7123-918c-41ce-87a6-080b559e3d82.jpg,2299.00,795.00,0,draft,SAREES,prswb13317
PRS-SAANJ-STU-GRN-7709,PRS,PRS,SAANJ,STU,GRN,7709.0,AVIRBHAVI (अविर्भावी),A beautiful olive green semi-tissue saree with a small gold zari border and small zari buttas all over the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09007_575c44ac-d129-45ae-98f9-f74ef6bcf556.jpg,2599.00,850.00,0,draft,SAREES,prswb13316
PRS-SAANJ-STU-PUR-7708,PRS,PRS,SAANJ,STU,PUR,7708.0,BHASKARINI (भास्करिणी),A lovely dark purple semi crepe saree with a sky blue border and a gold zari on it. The Pallu is a gold zari striped pallu,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08428_19a18cc0-8eca-42eb-b063-5c5406a9e53b.jpg,2499.00,750.00,0,draft,SAREES,prswb13314
PRS-SAANJ-STU-CRM-7707,PRS,PRS,SAANJ,STU,CRM,7707.0,BHUMIJA (भूमिजा),A lovely cream semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08364_de3eb875-725d-4924-b554-4d93474b34f5.jpg,2299.00,795.00,0,draft,SAREES,prswb13313
PRS-SAANJ-STU-PNK-7706,PRS,PRS,SAANJ,STU,PNK,7706.0,PRANAVIKA (प्रणविका),A lovely pink semi-Tussar with silver zari mango border. The body of the saree has delicately woven buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00637_dca08b58-d0e5-44d2-9ca4-3285ba210076.jpg,2499.00,850.00,0,draft,SAREES,prswb13312
PRS-SAANJ-STU-RGD-7705,PRS,PRS,SAANJ,STU,RGD,7705.0,CHANDRANIYA (चन्द्रणिया),A lovely rose gold semi-Tussar with gold rudraksham border. The body of the saree has delicately woven buttas in gold zari. The saree has a rich Pallu with gold zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09238_f929d8c6-d3ee-4c06-9d10-5f91499f1fa1.jpg,2399.00,850.00,0,draft,SAREES,prswb13311
PRS-GEN-STU-MRN-7704,PRS,PRS,GEN,STU,MRN,7704.0,LALITYA (लालित्य),A lovely dual shaded maroon-semi-Tussar with gold zari on the border. The body of the saree has delicately woven leaf buttas in gold zari. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08852_67775af9-0939-4e77-98b1-11f546e556be.jpg,2499.00,850.00,0,draft,SAREES,prswb13309
PRS-GEN-STU-PUR-7703,PRS,PRS,GEN,STU,PUR,7703.0,KAMYAA (काम्या),A beautiful purple green semi-tissue saree with a small gold zari border and small zari buttas all over the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08978.jpg,2599.00,850.00,0,draft,SAREES,prswb13308
PRS-SAANJ-STU-GRY-7702,PRS,PRS,SAANJ,STU,GRY,7702.0,CHETANIKA (चेतनिका),A beautiful grey semi-tissue saree with a small gold zari border and small zari buttas all over the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09066_3b36c357-8572-40eb-bdcf-816d92506772.jpg,2599.00,850.00,0,draft,SAREES,prswb13307
PRS-SAANJ-STU-GRN-7701,PRS,PRS,SAANJ,STU,GRN,7701.0,GAGANMAYI (गगनमयी),A beautiful olive green semi-tissue saree with a small gold zari border and small zari buttas all over the body.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08523_0451f8a6-a9aa-4cc5-8953-bccfba993176.jpg,2599.00,935.00,0,draft,SAREES,prswb13306
PRS-SAANJ-STU-SKB-7700,PRS,PRS,SAANJ,STU,SKB,7700.0,GIRISHAKTI (गिरिशक्ति),A lovely light turquoise blue semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08466_c3de3a20-6b97-49bb-a538-aafb002494c5.jpg,2299.00,795.00,1,draft,SAREES,prswb13305
PRS-SAANJ-STU-MST-7699,PRS,PRS,SAANJ,STU,MST,7699.0,MAHIMAAYA (महिमाया),A lovely mustard semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08494_fdaa2d16-6415-4769-bd29-57bd8b956cc3.jpg,2299.00,795.00,0,draft,SAREES,prswb13304
PRS-SAANJ-STU-PCH-7698,PRS,PRS,SAANJ,STU,PCH,7698.0,MANTRIKA (मंत्रिका),A lovely peach semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09192_a2cc76b4-38e7-48f8-8f79-bebb6797f7c4.jpg,2299.00,795.00,0,draft,SAREES,prswb13302
PRS-SAANJ-STU-SKB-7697,PRS,PRS,SAANJ,STU,SKB,7697.0,MEDHAVINI (मेधाविनी),A lovely sky blue semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08637_1754d900-7bea-42e4-b8a3-61c940eb3953.jpg,2299.00,795.00,0,draft,SAREES,prswb13301
PRS-GEN-STU-ORG-7696,PRS,PRS,GEN,STU,ORG,7696.0,ZARMIKA (जर्मिका),A lovely orange semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08884_539b5e26-1d43-4515-bc62-290079dadb82.jpg,2299.00,795.00,1,draft,SAREES,prswb13300
PRS-SAANJ-STU-PNK-7695,PRS,PRS,SAANJ,STU,PNK,7695.0,MRIDYAA (मृद्या),A lovely pink semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09126_00ef562d-ed9a-462a-b78e-506866b71b57.jpg,2299.00,795.00,4,active,SAREES,prswb13299
PRS-SAANJ-STU-GRY-7694,PRS,PRS,SAANJ,STU,GRY,7694.0,NIRUPAMA (निरुपमा),A lovely dark grey semi-Tussar with silver zari mango border. The body of the saree has delicately woven buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08440_7844b2a5-2a01-49b3-a65e-526e9d02ade2.jpg,2499.00,850.00,0,draft,SAREES,prswb13298
PRS-SAANJ-STU-GRN-7693,PRS,PRS,SAANJ,STU,GRN,7693.0,PRITHUSHREE (पृथुश्री),A lovely light green semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08604_a6ac67db-e91d-4ee7-95ee-d584b7a593b4.jpg,2299.00,795.00,0,draft,SAREES,prswb13297
PRS-GEN-STU-BGE-7692,PRS,PRS,GEN,STU,BGE,7692.0,YUKTAPRABHA (युक्तप्रभा),A lovely beige semi-tussar saree with a woven border and a double gold zari border. The pallu is a simple pallu with gold zari lines on it.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08744_738d979b-0a65-4294-94d2-e518d6bb89af.jpg,2299.00,795.00,0,draft,SAREES,prswb13296
PRS-SAANJ-STU-RED-7691,PRS,PRS,SAANJ,STU,RED,7691.0,PUNYASUNDARI (पुण्यसुंदरी),A lovely chilly red semi-Tussar with gold zari chequered border. The saree has a rich Pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00598_79cac521-4575-4519-ba83-3f72c18513c6.jpg,2499.00,895.00,0,draft,SAREES,prswb13295
PRS-SAANJ-STU-MST-7690,PRS,PRS,SAANJ,STU,MST,7690.0,RISHMIKA (रिष्मिका),A lovely pastel blue semi-Tussar with woven patterns of flower with gold zari on the border. The body of the saree has delicately woven floral buttas in gold zari. The saree has a rich Pallu with gold zari and it comes with a running blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08536_786e3023-df82-480d-85e8-5281d70783fb.jpg,2499.00,850.00,0,draft,SAREES,prswb13294
PRS-SAANJ-STU-ORG-7689,PRS,PRS,SAANJ,STU,ORG,7689.0,SAHITYAA (साहित्य),A lovely orange semi-Tussar with silver zari mango border. The body of the saree has delicately woven buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08548_3d488c76-9a2c-4f99-9bfd-a3176d2d569a.jpg,2499.00,850.00,0,draft,SAREES,prswb13293
PRS-SAANJ-STU-MST-7688,PRS,PRS,SAANJ,STU,MST,7688.0,SAMVEDIKA (संवेदिका),A lovely mustard semi-Tussar with silver zari mango border. The body of the saree has delicately woven buttas in silver zari. The saree has a rich Pallu with silver zari,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08509_64f759b9-1875-453c-a796-4174c2fc387b.jpg,2499.00,850.00,0,draft,SAREES,prswb13292
PRS-SAANJ-STU-GRN-7687,PRS,PRS,SAANJ,STU,GRN,7687.0,HIRANYAREKHA (हिरण्यरेखा),A lovely pastel green semi-Tussar with silver zari mango on the border. The body of the saree has delicately woven buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08671_1afd1a9c-7739-46b9-a76d-60f19bc473e2.jpg,2499.00,865.00,0,draft,SAREES,prswb13291
PRS-SAANJ-STU-PUR-7686,PRS,PRS,SAANJ,STU,PUR,7686.0,ISHITVIKA (इषित्विका),A lovely dark purple semi-Tussar with silver zari on the border. The body of the saree has delicately woven floral buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC09143.jpg,2499.00,850.00,0,draft,SAREES,prswb13290
PRS-SAANJ-STU-BLK-7685,PRS,PRS,SAANJ,STU,BLK,7685.0,SHOBHITA (शोभिता),A lovely black semi-Tussar with silver zari on the border. The body of the saree has delicately woven buttas in silver zari. The saree has a rich Pallu with silver zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC08441_e0edcd28-1db3-4487-85f9-84b4676cd765.jpg,2499.00,850.00,0,draft,SAREES,prswb13289
